date,close
2024-02-07,538627207.41
2024-02-08,511952496.78
2024-02-09,512144500.45
2024-02-12,514881920.82
2024-02-13,516105974.2
2024-02-14,518245703.13
2024-02-15,474924865.7
2024-02-16,471390206.32
2024-02-19,471663319.5
2024-02-20,470808676.66
2024-02-21,467952803.44
2024-02-22,467608090.45
2024-02-26,471502818.99
2024-02-27,464015976.2
2024-02-28,465752335.41
2024-02-29,465238253.66
2024-03-01,465657878.4
2024-03-04,467064855.59
2024-03-05,467578557.62
2024-03-06,477012854.96
2024-03-07,477814994.67
2024-03-11,478128267.81
2024-03-12,480481374.35
2024-03-13,479621870.52
2024-03-14,478450885.07
2024-03-15,478082745.29
2024-03-18,479941870.07
2024-03-19,478769072.16
2024-03-20,480250074.28
2024-03-21,482042970.4
2024-03-22,480304283.03
2024-03-25,480886629.5
2024-03-26,482020370.75
2024-03-27,484319593.27
2024-03-28,483925573.14
2024-03-29,495890989.19
2024-04-01,504640230.78
2024-04-02,505098577.71
2024-04-03,506699376.93
2024-04-04,508906372.14
2024-04-05,507753896.66
2024-04-08,510535430.51
2024-04-09,509873198.25
2024-04-10,510114775.73
2024-04-11,509119350.39
2024-04-12,514422415.79
2024-04-15,515804415.98
2024-04-16,523435902.07
2024-04-17,521459664.86
2024-04-18,514522637.32
2024-04-19,519127460.79
2024-04-22,518834024.87
2024-04-23,519812218.66
2024-04-24,519006735.11
2024-04-25,520170545.02
2024-04-26,520410629.36
2024-04-27,522181085.07
2024-05-02,522589933.63
2024-05-03,523053064.34
2024-05-06,522271840.39
2024-05-07,522875862.62
2024-05-08,513020088.3
2024-05-13,505204661.65
2024-05-14,506957723.62
2024-05-15,506976546.53
2024-05-16,506462203.58
2024-05-17,506990875.92
2024-05-20,504970210.88
2024-05-21,501911121.78
2024-05-22,502876156.72
2024-05-23,501634084.84
2024-05-24,500149429.17
2024-05-27,495174104.74
2024-05-28,495652412.97
2024-05-29,496860716.16
2024-05-30,495038897.0
2024-05-31,492361113.67
2024-06-03,490753479.86
2024-06-04,492685815.64
2024-06-05,492329937.63
2024-06-06,491222834.74
2024-06-07,494884156.32
2024-06-10,491508693.76
2024-06-11,489499537.47
2024-06-13,487465961.88
2024-06-14,490092974.81
2024-06-17,488284749.12
2024-06-18,483645545.63
2024-06-19,477723240.56
2024-06-20,478622108.18
2024-06-21,477248050.21
2024-06-24,475764829.08
2024-06-25,475415441.87
2024-06-26,477342810.78
2024-06-27,477531651.15
2024-06-28,480731296.56
2024-07-01,482492048.3
2024-07-02,482326684.84
2024-07-03,482103497.37
2024-07-04,478458589.49
2024-07-05,478345843.91
2024-07-08,476704826.36
2024-07-09,470701578.15
2024-07-10,466277788.03
2024-07-11,469845256.96
2024-07-12,463256945.03
2024-07-15,460011099.58
2024-07-16,459419959.06
2024-07-17,458251352.19
2024-07-18,460115653.65
2024-07-19,462089626.48
2024-07-22,462608006.36
2024-07-23,459814488.77
2024-07-24,459991938.04
2024-07-25,459636968.68
2024-07-26,456947868.17
2024-07-29,451082864.34
2024-07-30,452100775.65
2024-07-31,451882773.2
2024-08-01,451858336.97
2024-08-02,449358157.78
2024-08-05,445644567.73
2024-08-06,445272091.25
2024-08-07,448524115.97
2024-08-08,437926352.16
2024-08-09,437576522.21
2024-08-12,437441871.73
2024-08-13,439171271.78
2024-08-14,436604762.38
2024-08-15,464706856.99
2024-08-16,464101129.49
2024-08-19,460520896.09
2024-08-20,459295426.41
2024-08-21,458280134.52
2024-08-22,456817145.65
2024-08-23,445899546.15
2024-08-26,449508735.57
2024-08-27,447493464.07
2024-08-28,445337101.53
2024-08-29,444341410.45
2024-08-30,440355494.67
2024-09-02,431946249.1
2024-09-03,429130552.32
2024-09-04,431468032.09
2024-09-05,431966804.98
2024-09-06,430684668.09
2024-09-09,436722001.73
2024-09-10,433457118.7
2024-09-11,433813568.84
2024-09-12,431016999.58
2024-09-13,434948001.21
2024-09-16,438710276.12
2024-09-17,438020078.21
2024-09-18,435346869.08
2024-09-19,435894068.71
2024-09-20,437798671.94
2024-09-23,439997376.33
2024-09-24,436300663.5
2024-09-25,433686116.92
2024-09-26,433279174.83
2024-09-27,433892456.43
2024-09-30,433909779.04
2024-10-01,431460005.13
2024-10-02,428695420.52
2024-10-03,427726870.58
2024-10-04,427967550.22
2024-10-07,390325042.26
2024-10-08,390348134.06
2024-10-09,387761811.31
2024-10-10,377361728.0
2024-10-11,376883324.48
2024-10-14,377728139.52
2024-10-15,378573267.84
2024-10-16,368065926.72
2024-10-17,366809449.72
2024-10-18,365574796.58
2024-10-21,367070818.55
2024-10-22,365862053.18
2024-10-23,365042170.17
2024-10-24,356552135.72
2024-10-25,354384883.48
2024-10-28,349956559.22
2024-10-29,350287569.57
2024-10-30,343631393.58
2024-10-31,339597951.28
2024-11-01,339779938.67
2024-11-02,340272011.87
2024-11-05,341036601.67
2024-11-06,341803149.94
2024-11-07,343119797.44
2024-11-08,344965656.67
2024-11-11,347563745.05
