date,close
2024-05-22,9922714192.38
2024-05-23,9915275249.43
2024-05-24,9894205605.37
2024-05-27,9873149886.23
2024-05-28,9850604646.87
2024-05-29,9846276108.86
2024-05-30,9861208872.86
2024-05-31,9835966360.18
2024-06-03,9729001986.48
2024-06-04,9617202609.16
2024-06-05,9656382529.11
2024-06-06,9645374815.62
2024-06-07,9625924997.56
2024-06-10,9623248676.2
2024-06-11,9563163558.72
2024-06-13,9536990040.57
2024-06-14,9548942926.1
2024-06-17,9546596443.79
2024-06-18,9523767782.26
2024-06-19,9477830932.29
2024-06-20,9444223628.39
2024-06-21,9466774608.25
2024-06-24,9476513417.97
2024-06-25,9388225922.83
2024-06-26,9382557252.94
2024-06-27,9380259093.79
2024-06-28,9382521680.39
2024-07-01,9382059965.87
2024-07-02,9379312683.13
2024-07-03,9332239661.47
2024-07-04,9322219493.42
2024-07-05,9328715330.09
2024-07-08,9318657038.24
2024-07-09,9330382374.09
2024-07-10,9332657188.21
2024-07-11,9325839943.12
2024-07-12,9362400486.59
2024-07-15,9380887950.01
2024-07-16,9373868545.44
2024-07-17,9382719209.51
2024-07-18,9401426371.05
2024-07-19,9394600404.78
2024-07-22,9369372107.1
2024-07-23,9301396134.75
2024-07-24,9304570884.35
2024-07-25,9339740809.05
2024-07-26,9325741704.23
2024-07-29,9335046722.4
2024-07-30,9363814858.51
2024-07-31,9391865849.9
2024-08-01,9417569608.52
2024-08-02,9404395282.52
2024-08-05,9427654455.28
2024-08-06,9471903093.34
2024-08-07,9493172455.04
2024-08-08,9475387494.31
2024-08-09,9486870401.55
2024-08-12,9500820281.9
2024-08-13,9506980228.62
2024-08-14,9503358882.34
2024-08-15,9498574242.93
2024-08-16,9490478666.39
2024-08-19,9452531941.08
2024-08-20,9990936591.79
2024-08-21,9974692477.02
2024-08-22,10016120916.14
2024-08-23,10014839054.72
2024-08-26,10015800042.6
2024-08-27,10077077330.37
2024-08-28,10069913781.12
2024-08-29,10050347095.05
2024-08-30,10042628884.77
2024-09-02,10093654404.81
2024-09-03,10079041540.92
2024-09-04,10077065981.76
2024-09-05,10073788529.15
2024-09-06,10054812717.31
2024-09-09,10063870867.57
2024-09-10,10016092630.04
2024-09-11,9996611532.47
2024-09-12,9987866867.09
2024-09-13,9981942103.74
2024-09-16,9975949445.92
2024-09-17,9980891325.62
2024-09-18,9522461393.49
2024-09-19,9433630919.56
2024-09-20,9413932790.17
2024-09-23,9309329377.91
2024-09-24,9282543260.09
2024-09-25,9264358422.15
2024-09-26,9273519998.61
2024-09-27,9227667724.35
2024-09-30,9242022560.38
2024-10-01,9238509796.63
2024-10-02,9251512291.54
2024-10-03,9243542729.06
2024-10-04,9802926569.87
2024-10-07,9795287269.84
2024-10-08,9771411513.18
2024-10-09,9755235260.28
2024-10-10,9764415653.41
2024-10-11,9747385898.68
2024-10-14,9767482230.96
2024-10-15,9765183355.63
2024-10-16,9799335775.27
2024-10-17,9813958889.56
2024-10-18,9823251051.33
2024-10-21,9847700003.65
2024-10-22,9873624618.02
2024-10-23,9891009368.93
2024-10-24,9844293331.36
2024-10-25,9914348393.75
2024-10-28,9959103938.34
2024-10-29,9953005771.67
2024-10-30,9939594653.68
2024-10-31,9961721475.55
2024-11-01,9976361653.52
2024-11-02,9999190210.42
2024-11-05,9945331580.55
2024-11-06,9992991807.61
2024-11-07,9975804346.02
2024-11-08,9963599598.05
2024-11-11,9987419598.94
2024-11-12,9558214000.6
2024-11-13,9530517081.67
2024-11-14,9648584038.71
2024-11-15,9674099987.27
2024-11-18,10179587404.6
2024-11-19,10107329112.4
2024-11-20,9925483617.1
2024-11-21,9919737046.83
2024-11-22,9900784321.36
2024-11-25,9952170759.05
2024-11-26,9914011468.09
2024-11-27,9881422139.96
2024-11-28,9846607286.75
2024-11-29,9885273108.08
2024-12-02,9876684529.0
2024-12-03,9793305399.89
2024-12-04,9765507926.43
2024-12-05,9910523266.94
2024-12-06,9943879329.7
2024-12-09,9990032963.74
2024-12-10,9932231852.11
2024-12-11,9931228622.94
2024-12-12,9901015162.94
2024-12-13,9884045124.27
2024-12-16,9908075704.17
2024-12-17,9880565936.71
2024-12-18,9893882659.95
2024-12-19,9923173367.95
2024-12-20,10007058447.11
2024-12-23,10149107604.65
2024-12-24,9707001705.36
2024-12-25,9773577301.67
2024-12-26,9789812303.5
2024-12-27,9825929127.24
2024-12-28,9863651656.72
2025-01-09,10017563070.43
2025-01-10,10000951146.87
2025-01-13,10030795074.71
2025-01-14,10012960993.36
2025-01-15,10090644271.94
2025-01-16,10112323785.8
2025-01-17,10139634549.92
2025-01-20,10188173316.69
2025-01-21,10250520576.54
2025-01-22,10311839051.51
2025-01-23,10384085230.29
2025-01-24,10438330841.52
2025-01-27,10468739443.28
2025-01-28,10524933755.24
2025-01-29,10577350806.18
2025-01-30,10688131296.38
2025-01-31,10768881470.61
2025-02-03,10837256637.38
2025-02-04,10934064072.6
2025-02-05,10965812251.02
2025-02-06,11522805019.59
2025-02-07,11473998948.45
2025-02-10,11583536202.28
2025-02-11,11634866262.65
2025-02-12,11729896037.24
2025-02-13,11637026603.84
2025-02-14,11644254323.57
2025-02-17,11677065977.1
2025-02-18,11818610129.76
2025-02-19,11905681954.28
2025-02-20,12069406556.65
2025-02-21,12254981459.41
2025-02-24,12342284689.08
2025-02-25,12410266084.23
2025-02-26,12456577831.45
2025-02-27,12532671081.57
2025-02-28,12637935146.0
2025-03-03,12844688629.19
2025-03-04,13157493069.37
2025-03-05,13419939560.25
2025-03-06,13558281563.85
2025-03-07,13830979060.47
2025-03-10,14068868259.01
2025-03-11,14287898923.99
2025-03-12,14515137150.05
2025-03-13,14767064211.61
2025-03-14,14941467254.1
2025-03-17,15151402609.83
2025-03-18,15341951829.38
2025-03-19,15646217979.32
2025-03-20,16018675341.66
2025-03-21,16296343177.55
2025-03-24,16480683932.64
2025-03-25,16689099642.88
2025-03-26,16881679587.69
2025-03-27,17039573985.63
2025-03-28,17140757256.97
2025-03-31,17217744697.09
2025-04-01,17426880653.72
2025-04-02,17648720082.57
2025-04-03,17962933218.94
2025-04-04,18076114718.29
2025-04-07,18116875940.49
2025-04-08,18425803011.25
2025-04-09,18429515623.16
2025-04-10,18522185611.4
2025-04-11,18721153268.53
2025-04-14,18954150044.32
2025-04-15,19103552314.1
2025-04-16,19303976652.47
2025-04-17,19554919550.81
2025-04-18,19695006432.21
2025-04-21,19984259902.19
2025-04-22,20255842434.13
2025-04-23,20599381240.63
2025-04-24,21052988995.31
2025-04-25,21395471327.32
2025-04-28,21835847142.51
2025-04-29,22228123964.52
2025-04-30,22392926010.45
2025-05-05,23287509284.33
2025-05-06,23720440159.07
2025-05-07,24064155096.49
2025-05-12,24552685751.0
2025-05-13,24893976487.67
2025-05-14,25839161264.48
2025-05-15,26682590325.76
2025-05-16,27998798996.35
2025-05-19,29523549635.06
2025-05-20,30828732362.61
2025-05-21,31822660785.71
2025-05-22,33077932422.2
2025-05-23,34388727799.63
2025-05-26,35253067284.82
2025-05-27,36271896718.86
2025-05-28,37070906326.86
2025-05-29,38426229542.84
2025-05-30,39479477846.24
2025-06-02,40592664116.8
2025-06-03,42139888619.98
2025-06-04,43882244452.45
2025-06-05,45572456009.54
2025-06-06,47741054225.05
2025-06-09,49726479909.33
2025-06-10,52214811733.62
2025-06-11,54219003521.25
2025-06-16,56053450530.85
2025-06-17,57900955929.78
2025-06-18,59598925248.11
2025-06-19,61747996368.13
2025-06-20,63380197491.22
2025-06-23,65023325854.42
2025-06-24,67058754794.87
2025-06-25,69063312725.78
2025-06-26,70613296449.46
2025-06-27,72207309526.95
2025-06-30,73875282899.48
2025-07-01,76884957850.2
2025-07-02,79757733504.06
2025-07-03,82509501623.3
2025-07-04,85185680801.17
2025-07-07,87317049064.08
2025-07-08,90464546501.86
2025-07-09,92701337592.22
2025-07-10,95858504158.49
2025-07-11,98883358278.65
2025-07-14,101658806453.69
2025-07-15,104929924123.34
2025-07-16,107973156714.26
2025-07-17,110924402359.25
2025-07-18,114349388408.46
2025-07-21,118140859776.16
2025-07-22,121654053418.12
2025-07-23,126214441594.01
2025-07-24,130347976308.64
2025-07-25,134425308936.62
