date,close
2024-08-30,1100291769.66
2024-09-02,1100977810.08
2024-09-03,1105712419.58
2024-09-04,1103179332.3
2024-09-05,1103683442.97
2024-09-06,1105215602.55
2024-09-09,1108813260.64
2024-09-10,1126925496.0
2024-09-11,1114047167.7
2024-09-12,1116402763.78
2024-09-13,1132101656.53
2024-09-16,1135730924.02
2024-09-17,1139916018.69
2024-09-18,1142901130.82
2024-09-19,1143376378.22
2024-09-20,1147176861.98
2024-09-23,1150000154.24
2024-09-24,1151937036.22
2024-09-25,1150751283.8
2024-09-26,1153782759.12
2024-09-27,1151370915.21
2024-09-30,1154064308.09
2024-10-01,1152214310.74
2024-10-02,1163865618.46
2024-10-03,1175050337.06
2024-10-04,1192261008.46
2024-10-07,1209021537.94
2024-10-08,1205554062.47
2024-10-09,1244290811.21
2024-10-10,1280613813.53
2024-10-11,1300817891.77
2024-10-14,1351145153.03
2024-10-15,1380947629.26
2024-10-16,1408211601.91
2024-10-17,1450341464.51
2024-10-18,1502089719.86
2024-10-21,1653528063.66
2024-10-22,1758622623.3
2024-10-23,1824591469.28
2024-10-24,1873091126.74
2024-10-25,1955911233.36
2024-10-28,2029536665.52
2024-10-29,2219559341.2
2024-10-30,2292231092.82
2024-10-31,2425202218.76
2024-11-01,2443503935.95
2024-11-02,2439392798.14
2024-11-05,2481444923.29
2024-11-06,2493611463.96
2024-11-07,2490328415.89
2024-11-08,3796026479.07
2024-11-11,4868282787.71
2024-11-12,5043266252.38
2024-11-13,5370833963.75
2024-11-14,5866758425.26
2024-11-15,6250232270.13
2024-11-18,6626394912.4
2024-11-19,7217899053.4
2024-11-20,7634663466.12
2024-11-21,8202899066.31
2024-11-22,8761771058.1
2024-11-25,10023109131.24
2024-11-26,10488712687.67
2024-11-27,10942730987.02
2024-11-28,11687450618.31
2024-11-29,12018602026.27
2024-12-02,12651554593.54
2024-12-03,13482036925.63
2024-12-04,15589604829.56
2024-12-05,16342720401.75
2024-12-06,17475750826.15
2024-12-09,19391765184.76
2024-12-10,20430238998.14
2024-12-11,20942875274.08
2024-12-12,21947715651.23
2024-12-13,23388425528.77
2024-12-16,24722180834.68
2024-12-17,26070510010.35
2024-12-18,27365547173.28
2024-12-19,28942700503.26
2024-12-20,30860989307.89
2024-12-23,32187672315.55
2024-12-24,34593399312.23
2024-12-25,35764997394.9
2024-12-26,37608139016.77
2024-12-27,38857761174.72
2024-12-28,41530575266.46
2025-01-09,43335359591.33
2025-01-10,44779053237.34
2025-01-13,46587112206.7
2025-01-14,48251346403.14
2025-01-15,49319523767.15
2025-01-16,50923694081.79
2025-01-17,52996741865.62
2025-01-20,54607705722.19
2025-01-21,56744211662.44
2025-01-22,58907165579.32
2025-01-23,60159804086.02
2025-01-24,61764910765.55
2025-01-27,62993560357.82
